text,text_clean_sentiment,label,score
The city has also disclosed the order in which Ottawa's long-term care homes will receive the COVID-19 vaccine — dependent on supply. #OttNews https://t.co/cdY26Ap76i,city also disclose order ottawa long_term care home will receive vaccine dependent supply,NEGATIVE,0.983481228351593
"Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health care workers
 https://t.co/XfgPCzODRz",ottawa hospital run out vaccine cancel pre_booked appointment health care worker,NEGATIVE,0.9996175765991211
"@Deewaan Another lockdown in Ottawa, Canada also. 😢 I can't wait for this pandemic to be a thing of the past.",another lockdown ottawa canada also cry face cannot_wait pandemic thing past,NEGATIVE,0.9876973032951355
City of Ottawa releases order in which long-term care homes will be visited by COVID-19 vaccination unit https://t.co/AcabgbKZeO https://t.co/SwTmPkvb8f,city ottawa release order long_term care home will visit vaccination unit,NEGATIVE,0.9947153925895691
Ottawa sets record with 210 new COVID-19 cases https://t.co/zD800ceasu,ottawa set record with new case,NEGATIVE,0.5743194222450256
"@dagger1977 Again, lots can change based on injuries, Covid etc. But based on rosters alone.

1. Toronto
2. Montreal
3. Calgary
4. Vancouver 
5. Winnipeg
6. Edmonton
7. Ottawa 

Think 3-6 will be a difference of like 4 points.",again lot can change base injury etc base roster alone toronto montreal calgary vancouver winnipeg edmonton ottawa think will difference like point,POSITIVE,0.6305943131446838
"Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health care workers  https://t.co/ftfhzO0y5y",ottawa hospital run out vaccine cancel pre_booked appointment health care worker,NEGATIVE,0.9995878338813782
"NEW: Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health care workers #Ottnews 

https://t.co/cGfbgpGddB",new ottawa hospital run out vaccine cancel pre_booked appointment health care worker,NEGATIVE,0.999552309513092
"NEW: Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health care workers #Ottnews 

https://t.co/Pcz3O5YcFY",new ottawa hospital run out vaccine cancel pre_booked appointment health care worker,NEGATIVE,0.9995336532592773
"@Tim_Bousquet @ydentremont Ottawa City has poop tested for months. Any time Covid in poop got worse, Covid cases increased about a week later. Hopefully NS has discussed this with them in designing the NS test.

https://t.co/WA6hLdjUQy",ottawa city poop test month any time poop get bad case increase week later hopefully discuss with design test,POSITIVE,0.9401617050170898
"Premier Doug Ford of Ontario wants to implement further draconian measures against Covid19. Ontario's 2nd largest city Ottawa has only 24 Covid cases in hospital inc 7  in ICU. If treated early with 1 of the 12 treatments,  probably 0 would have ended up in hospital. https://t.co/8FbuVNNIo5",premier doug ford ontario want implement far draconian measure against ontario large city ottawa only case hospital inc icu treat early with treatment probably would end hospital,NEGATIVE,0.9971383810043335
"@zwoodford NS loves to reinvent the wheel. Ottawa City has been doing wastewater testing for months. Each time Covid increase in the wastewater samples, cases ramp up a week later.

Hopefully NS Health has access to this data. @GWChealth 

Now about pop-up testing - any data yet?",love reinvent wheel ottawa city wastewater test month time increase wastewater sample case ramp week later hopefully health access data pop_up test any data yet,POSITIVE,0.9781550765037537
Our commitment continues since the beginning of this pandemic to meet as elected representatives in Ottawa-Vanier. Comparing notes on all 3 levels of government is critical in ensuring we get the message out. Let's all stay safe and get through this. #TheBandIsBackTogether https://t.co/QNDIf0iG2J,commitment continue since begin pandemic meet elect representative ottawa_vanier compare note level government critical ensure get message out stay safe get,POSITIVE,0.5070793628692627
"""Chapman says three non-essential businesses open during the COVID-19 lockdown received $880 tickets under the Reopening Ontario Act from Ottawa bylaw officers between Dec. 31 and Jan. 4.""
#ottnews 
https://t.co/e4H87e2eqq",chapman say three non_essential business open lockdown receive ticket under reopen ontario act ottawa bylaw officer dec jan,NEGATIVE,0.9941474199295044
"""The current trend in levels of COVID-19 in our community is higher than it has ever been since the beginning of the pandemic."" 

- Dr. Brent Moloughney, Deputy Medical Officer of @ottawahealth 

https://t.co/f5NHePs2xR #ottnews #ottawa #COVID19",current trend level community high ever since begin pandemic brent moloughney deputy medical officer,POSITIVE,0.9837591648101807
"Back when the coronavirus was crazy, a mosque in Ottawa did this beautiful thing. Masha Allah.

Watch “Ottawa Mosque Call To Prayer (adhan)” on #Vimeo https://t.co/HoKAjkPkLy",back when coronavirus crazy mosque ottawa beautiful thing masha allah watch ottawa mosque call prayer adhan,POSITIVE,0.8603239059448242
210 new Covid cases in Ottawa today?! I’m guessing a curfew and more strict of a lockdown is not far away now.,new case ottawa today guess curfew more strict lockdown not_far away,NEGATIVE,0.8416757583618164
@brianlilley and I hate to say we told you so. So we won’t. “Provinces short on doses urge Ottawa to create a more reliable vaccine supply across the country” #coronavirus #cdnpoli @globeandmail https://t.co/7EGoTAMBzP,hate say told will not_province short dos urge ottawa create more reliable vaccine supply across country,NEGATIVE,0.9960972666740417
"Ottawa sets new one-day record with 210 cases of COVID-19; Ontario reports record 4,200 cases
Ottawa Public Health reported 210 cases of COVID-19 in Ottawa on Friday, along with one new death linked to the virus. https://t.co/DrFudFspGl",ottawa set new one_day record with case ontario report record case ottawa public health report case ottawa friday along with one new death link virus,NEGATIVE,0.9672846794128418
Ottawa's top doctor is recommending you wear a mask outside of your home as much as possible to help reduce the spread of COVID-19 in the community. https://t.co/JBdNNzT4Ng,ottawa top doctor recommend wear mask outside home much possible help reduce spread community,NEGATIVE,0.9908894896507263
"(See: Jason Kenney, whose initial pandemic response was arguably better than Ontario’s but who didn’t get a covid surge like ford did because he kept picking dumbass fights with ottawa)",see jason kenney whose initial pandemic response arguably well ontario who not_get surge like ford kept pick dumbass fight with ottawa,POSITIVE,0.7250553369522095
"Are you a Snowbird heading south this winter and hoping to get the COVID-19 Vaccine?  
Do you plan to travel to the U.S. just to get the vaccine?  CTV News Ottawa would like to speak with you. Contact @CTVpeter or email 
peter.szperling@bellmedia.ca",snowbird head south winter hop get vaccine plan travel just get vaccine ctv news ottawa would like speak with contact email peter szperling,NEGATIVE,0.786155641078949
Pandemic Has Not Stopped The Boom In Ottawa Cannabis Shop https://t.co/TKjd8T48YX,pandemic not_stop boom ottawa cannabis shop,POSITIVE,0.9016251564025879
"Visit our #blog to read our newest post by Kaitlin Brennan -- “COVID-19 Vaccine-Related Personal Injury Claims Not Likely to Succeed”.

#COVID19 #Law #Lawyers #PersonalInjury #Ottawa #Arnprior

https://t.co/aXFM0JwXzC",visit read new post kaitlin brennan vaccine_related personal injury claim not_likely succeed,NEGATIVE,0.9964650869369507
The failure is federal. “Provinces short on doses urge Ottawa to create a more reliable vaccine supply across the country - The Globe and Mail” #coronavirus #cdnpoli  https://t.co/NuNeh3xhi4,failure federal province short dos urge ottawa create more reliable vaccine supply across country globe mail,NEGATIVE,0.9993733763694763
Here is some Truth: My brother fell. Was taken to hospital in Ottawa last week. Tests showed stage 4 lung Cancer. Was negative for Covid tests. He has gone down hill fast. Today notified he will not last 24 hrs. I have COPD. Was getting ready to go see him. More....,truth brother fell take hospital ottawa last week test show stage lung cancer test down hill fast today notify will not_last copd get ready see more,NEGATIVE,0.9974045157432556
"@PaolaQP1231 Here in Ottawa they have banned hockey sticks and pucks on outdoor rinks, those damn virus spreading sticks and pucks.
This insanity needs to stop, all politicians need to be placed on prozac as they are now all insane",ottawa ban hockey stick puck outdoor rink damn virus spread stick puck insanity need stop politician need place prozac insane,NEGATIVE,0.998053789138794
"'There are so many precarious workers ... living in the city’s shelter system, that some of them are now being housed at the COVID-19 isolation centre set up in a hotel in Ottawa.'
#canlab

https://t.co/iK6ILfsJgy",nothere many precarious worker living city shelter system house isolation centre set hotel ottawa,NEGATIVE,0.9963040351867676
OTTAWA - Health Canada has no reports of unexpected side-effects from patients vaccinated against COVID-19 thus far. https://t.co/a1hqeBbRQR #bdnmb https://t.co/wL696PLWML,ottawa health canada no_report unexpected side_effects patient vaccinate against far,NEGATIVE,0.9966493248939514
"WestJet blames Ottawa as it cuts capacity, reduces staff by 1,000 https://t.co/Y40TkWtQ4s via @Yahoo 

I wonder how many of the covid infections came to Calgary through a West Jet flight ? The Fed's have done nothing so far to restrict the spread of the virus through airports.",westjet blame ottawa cut capacity reduces staff via wonder many infection come calgary west jet flight fed nothing far restrict spread virus airport,NEGATIVE,0.9984803795814514
"@JimWatsonOttawa @OttawaParamedic Great news! @OttawaParamedic divergent thinking , creativity in applying skills in health care where you need it , when you need it  Glad to see Ottawa #COVID vaccine team solutions like this . Kudos ❤️ My mom moved #LTC in Sept 2020, that was an eye opener . 🙏 #NoOrdinaryJob",great news divergent think creativity apply skill health care where need when need glad see ottawa vaccine team solution like kudos red heart selector mom move sept eye opener fold hand,POSITIVE,0.9963592886924744
@OpenAcademics Am living the dream in Ottawa for the meantime. decided i would skip the pandemic for now. #BME #biomaterials #research https://t.co/qsNm15cSFA,living dream ottawa meantime decide would skip pandemic,NEGATIVE,0.9991618394851685
"Senator co-signed order barring international travel during pandemic — then went to Mexico
https://t.co/AAiDHXL2Aq. He should resign his seat and leave Ottawa https://t.co/iwQzruQNKc",senator co_signed order bar international travel pandemic mexico should resign seat leave ottawa,NEGATIVE,0.994917631149292
Why there's a discrepancy in Ottawa's COVID-19 numbers | CBC News https://t.co/1pet3GqxbJ,why discrepancy ottawa number cbc news,NEGATIVE,0.9978786706924438
"Sadly Ottawa squandered the gains we made during last lock down. This did not have to happen. Disappointed in our mayor, public health and municipal politicians for reactive approach to pandemic. https://t.co/A4krwJ4Z1c",sadly ottawa squander gain make last lock down not_have happen disappointed mayor public health municipal politician reactive approach pandemic,NEGATIVE,0.9987660646438599
