text,Score 5-Classe,clean_text
The O train needs to get it together ugh how are you going to cancel my bus and make me late to work by malfunctioning every morning??? I’m sickkk,0,train need get ugh cancel bus make late work malfunction morning sickkk
I am hearing of major delays on #OttLRT as a result of door malfunctions (which was identified in reports repeatedly prior to public launch). The transit commission was cancelled this month but we need answers on this issue and how often it can be expected to occur. #OttNews,0,hearing major delay result door malfunction identify report repeatedly prior public launch transit commission cancel month need answer issue often can expect occur
we need the train to run more frequently in the rush hours. It's always jammed packed. Commuters stress out and force/block doors to open to ensure they get on and off the train so they won't be late for work. Can you do something towards this?,1,need train run more frequently rush hour always jammed packed commuter stress out force block door open ensure get off train will not_be late work can towards
I would rather walk to work then be stuck in that shit show of dysfunction,0,would rather walk work stuck shit show dysfunction
"Big Bang projects are unwise. Iterate iterate iterate, whether it’s tech or trains. We would rather see that than punitive measures. The city of Ottawa needs to listen & work with us as residents, not shift blame. If users can’t use your service it’s not their fault #lrtOttawa",0,big bang project unwise iterate iterate iterate whether tech train would rather see punitive measure city ottawa need listen work with resident not_shift blame user cannot_use service not_their fault
I hate the O train omg made my life 19374737363 x harder than it already is,0,hate train omg make life harder already
Just don’t hold the doors #BlameUsers #UhOTrain,1,just not_hold door
"I have heard from many transit users over the past two days about issues with the #OttawaLRT. I share your frustration, as a transit rider and as a councillor. We need solutions to these issues and I will be asking for answers at City Council this morning. #octranspo #ottLRT",0,heard many transit user over past two day issue with share frustration transit rider councillor need solution issue will ask answer city council morning
"There is a fundamental flaw in the system, the platforms are simply not wide enough. Many of the platforms and staircases are open to the elements. I hope it doesn't get cold in Ottawa or it may be a lil slippery and dangerous.
 
 Hurdman at 8:15 - Max capacity",0,fundamental flaw system platform simply not_wide enough many platform staircase open element hope not_get cold ottawa lil slippery dangerous hurdman max capacity
For the third consecutive day we are hearing about a significant #LRT delay during the morning commute on the #ConfederationLine. How many more times can these delays occur before there is some real accountability? Winter is coming. What is going on?,0,third consecutive day hearing significant delay morning commute many more time can delay occur real accountability winter come what
I think capacity in rush hour is definitely an issue. The LRT just isn’t big enough to replace all the buses that have been removed especially during peak transit months in the fall/winter. Some bus routes need to be restored. #ottLRT #lrtOttawa #octranspo,1,think capacity rush hour definitely issue lrt just not_big enough replace bus remove especially peak transit month fall winter bus route need restore
"Hi, 
 @JimWatsonOttawa
 ! 
 It would make me a lot happier if you and 
 @OCTranspoLive
  could focus on achieving minimum standards of safe accessibility (for bikes, pedestrians, and people with disabilities) to the St. Laurent LRT station.
 So far OC Transpo & Morguard have done nothing.",1,would make lot happier could focus achieve minimum standard safe accessibility bike pedestrian people with disability laurent lrt station far transpo morguard nothing
"My feelings are only a little hurt, but I can't deny a pun.",0,feeling only little hurt cannot_deny pun
This is also a HUGE safety issue (think emergency evacuation),1,also huge safety issue think emergency evacuation
"Back to your regular programming now - We are at the end of the 2nd work week of full LRT service, we’ve been bringing you the stories of frustration; tonight   announcing the city will be making a number of changes. ",0,back regular program end work week full lrt service bring story frustration tonight announce city will make number change
This is also a HUGE problem. 600 people exiting the train at Tu neg’s with only 2 sets of stairs on each platform. Nobody can come down to get on their train because everyone is trying to get up and out #ReallyBigServiceChange #EpicFail #ottLRT,0,also huge problem people exit train neg with only set stair platform nobody can come down get train try get out
He’s destroy a once good city with is stupidity and incompetent.,0,destroy good city with stupidity incompetent
The current one is not even working properly so many people suffering over your dreams you are forcing us to take,0,current one not_even work properly many people suffer over dream force take
"How about we make sure Stage 1 works first? The OC Transpo twitter feed has been full of LRT issues this week, and crickets from you.",1,make sure stage work first transpo twitter feed full lrt issue week cricket
